initialRegeneration,time,Down > 0
Up Clock @ waitClock|0,0.0,0.000000000
Up Clock @ waitClock|0,0.5,0.000000619
Up Clock @ waitClock|0,1.0,0.000002476
Up Clock @ waitClock|0,1.5,0.000005565
Up Clock @ waitClock|0,2.0,0.000009885
Up Clock @ waitClock|0,2.5,0.000015432
Up Clock @ waitClock|0,3.0,0.000022202
Up Clock @ waitClock|0,3.5,0.000030193
Up Clock @ waitClock|0,4.0,0.000039400
Up Clock @ waitClock|0,4.5,0.000049822
Up Clock @ waitClock|0,5.0,0.000061453
Up Clock @ waitClock|0,5.5,0.000074292
Up Clock @ waitClock|0,6.0,0.000088335
Up Clock @ waitClock|0,6.5,0.000103579
Up Clock @ waitClock|0,7.0,0.000120020
Up Clock @ waitClock|0,7.5,0.000137656
Up Clock @ waitClock|0,8.0,0.000156483
Up Clock @ waitClock|0,8.5,0.000176497
Up Clock @ waitClock|0,9.0,0.000197696
Up Clock @ waitClock|0,9.5,0.000220077
Up Clock @ waitClock|0,10.0,0.000243636
Up Clock @ waitClock|0,10.5,0.000268370
Up Clock @ waitClock|0,11.0,0.000294276
Up Clock @ waitClock|0,11.5,0.000321350
Up Clock @ waitClock|0,12.0,0.000349591
Up Clock @ waitClock|0,12.5,0.000378993
Up Clock @ waitClock|0,13.0,0.000409555
Up Clock @ waitClock|0,13.5,0.000441273
Up Clock @ waitClock|0,14.0,0.000474145
Up Clock @ waitClock|0,14.5,0.000508166
Up Clock @ waitClock|0,15.0,0.000543334
Up Clock @ waitClock|0,15.5,0.000579645
Up Clock @ waitClock|0,16.0,0.000617097
Up Clock @ waitClock|0,16.5,0.000655687
Up Clock @ waitClock|0,17.0,0.000695411
Up Clock @ waitClock|0,17.5,0.000736266
Up Clock @ waitClock|0,18.0,0.000778250
Up Clock @ waitClock|0,18.5,0.000821358
Up Clock @ waitClock|0,19.0,0.000865589
Up Clock @ waitClock|0,19.5,0.000910939
Up Clock @ waitClock|0,20.0,0.000957405
Up Clock @ waitClock|0,20.5,0.001004983
Up Clock @ waitClock|0,21.0,0.001053672
Up Clock @ waitClock|0,21.5,0.001103467
Up Clock @ waitClock|0,22.0,0.001154367
Up Clock @ waitClock|0,22.5,0.001206367
Up Clock @ waitClock|0,23.0,0.001259465
Up Clock @ waitClock|0,23.5,0.001313658
Up Clock @ waitClock|0,24.0,0.001368942
Up Clock @ waitClock|0,24.5,0.001425316
Up Clock @ waitClock|0,25.0,0.001482775
Up Clock @ waitClock|0,25.5,0.001541317
Up Clock @ waitClock|0,26.0,0.001600939
Up Clock @ waitClock|0,26.5,0.001661638
Up Clock @ waitClock|0,27.0,0.001723411
Up Clock @ waitClock|0,27.5,0.001786256
Up Clock @ waitClock|0,28.0,0.001850168
Up Clock @ waitClock|0,28.5,0.001915145
Up Clock @ waitClock|0,29.0,0.001981185
Up Clock @ waitClock|0,29.5,0.002048284
Up Clock @ waitClock|0,30.0,0.002116439
Up Clock @ waitClock|0,30.5,0.002185648
Up Clock @ waitClock|0,31.0,0.002255907
Up Clock @ waitClock|0,31.5,0.002327214
Up Clock @ waitClock|0,32.0,0.002399566
Up Clock @ waitClock|0,32.5,0.002472960
Up Clock @ waitClock|0,33.0,0.002547393
Up Clock @ waitClock|0,33.5,0.002622861
Up Clock @ waitClock|0,34.0,0.002699364
Up Clock @ waitClock|0,34.5,0.002776896
Up Clock @ waitClock|0,35.0,0.002855457
Up Clock @ waitClock|0,35.5,0.002935042
Up Clock @ waitClock|0,36.0,0.003015649
Up Clock @ waitClock|0,36.5,0.003097274
Up Clock @ waitClock|0,37.0,0.003179917
Up Clock @ waitClock|0,37.5,0.003263572
Up Clock @ waitClock|0,38.0,0.003348238
Up Clock @ waitClock|0,38.5,0.003433912
Up Clock @ waitClock|0,39.0,0.003520591
Up Clock @ waitClock|0,39.5,0.003608273
Up Clock @ waitClock|0,40.0,0.003696953
Up Clock @ waitClock|0,40.5,0.003786630
Up Clock @ waitClock|0,41.0,0.003877301
Up Clock @ waitClock|0,41.5,0.003968964
Up Clock @ waitClock|0,42.0,0.004061614
Up Clock @ waitClock|0,42.5,0.004155250
Up Clock @ waitClock|0,43.0,0.004249869
Up Clock @ waitClock|0,43.5,0.004345468
Up Clock @ waitClock|0,44.0,0.004442044
Up Clock @ waitClock|0,44.5,0.004539594
Up Clock @ waitClock|0,45.0,0.004638117
Up Clock @ waitClock|0,45.5,0.004737609
Up Clock @ waitClock|0,46.0,0.004838067
Up Clock @ waitClock|0,46.5,0.004939489
Up Clock @ waitClock|0,47.0,0.005041872
Up Clock @ waitClock|0,47.5,0.005145213
Up Clock @ waitClock|0,48.0,0.005249509
Up Clock @ waitClock|0,48.5,0.005354759
Up Clock @ waitClock|0,49.0,0.005460959
Up Clock @ waitClock|0,49.5,0.005568107
Up Clock @ waitClock|0,50.0,0.005676199
Up Clock @ waitClock|0,50.5,0.005785234
Up Clock @ waitClock|0,51.0,0.005895208
Up Clock @ waitClock|0,51.5,0.006006119
Up Clock @ waitClock|0,52.0,0.006117964
Up Clock @ waitClock|0,52.5,0.006230742
Up Clock @ waitClock|0,53.0,0.006344448
Up Clock @ waitClock|0,53.5,0.006459080
Up Clock @ waitClock|0,54.0,0.006574637
Up Clock @ waitClock|0,54.5,0.006691114
Up Clock @ waitClock|0,55.0,0.006808510
Up Clock @ waitClock|0,55.5,0.006926822
Up Clock @ waitClock|0,56.0,0.007046047
Up Clock @ waitClock|0,56.5,0.007166184
Up Clock @ waitClock|0,57.0,0.007287228
Up Clock @ waitClock|0,57.5,0.007409178
Up Clock @ waitClock|0,58.0,0.007532031
Up Clock @ waitClock|0,58.5,0.007655784
Up Clock @ waitClock|0,59.0,0.007780436
Up Clock @ waitClock|0,59.5,0.007905982
Up Clock @ waitClock|0,60.0,0.008032422
Up Clock @ waitClock|0,60.5,0.008159751
Up Clock @ waitClock|0,61.0,0.008287969
Up Clock @ waitClock|0,61.5,0.008417071
Up Clock @ waitClock|0,62.0,0.008547057
Up Clock @ waitClock|0,62.5,0.008677922
Up Clock @ waitClock|0,63.0,0.008809665
Up Clock @ waitClock|0,63.5,0.008942283
Up Clock @ waitClock|0,64.0,0.009075774
Up Clock @ waitClock|0,64.5,0.009210134
Up Clock @ waitClock|0,65.0,0.009345363
Up Clock @ waitClock|0,65.5,0.009481456
Up Clock @ waitClock|0,66.0,0.009618412
Up Clock @ waitClock|0,66.5,0.009756229
Up Clock @ waitClock|0,67.0,0.009894902
Up Clock @ waitClock|0,67.5,0.010034432
Up Clock @ waitClock|0,68.0,0.010174814
Up Clock @ waitClock|0,68.5,0.010316046
Up Clock @ waitClock|0,69.0,0.010458126
Up Clock @ waitClock|0,69.5,0.010601051
Up Clock @ waitClock|0,70.0,0.010744820
Up Clock @ waitClock|0,70.5,0.010889429
Up Clock @ waitClock|0,71.0,0.011034876
Up Clock @ waitClock|0,71.5,0.011181158
Up Clock @ waitClock|0,72.0,0.011328274
Up Clock @ waitClock|0,72.5,0.011476221
Up Clock @ waitClock|0,73.0,0.011624997
Up Clock @ waitClock|0,73.5,0.011774598
Up Clock @ waitClock|0,74.0,0.011925023
Up Clock @ waitClock|0,74.5,0.012076269
Up Clock @ waitClock|0,75.0,0.012228335
Up Clock @ waitClock|0,75.5,0.012381216
Up Clock @ waitClock|0,76.0,0.012534912
Up Clock @ waitClock|0,76.5,0.012689420
Up Clock @ waitClock|0,77.0,0.012844737
Up Clock @ waitClock|0,77.5,0.013000861
Up Clock @ waitClock|0,78.0,0.013157789
Up Clock @ waitClock|0,78.5,0.013315520
Up Clock @ waitClock|0,79.0,0.013474051
Up Clock @ waitClock|0,79.5,0.013633380
Up Clock @ waitClock|0,80.0,0.013793504
Up Clock @ waitClock|0,80.5,0.013954421
Up Clock @ waitClock|0,81.0,0.014116129
Up Clock @ waitClock|0,81.5,0.014278625
Up Clock @ waitClock|0,82.0,0.014441907
Up Clock @ waitClock|0,82.5,0.014605973
Up Clock @ waitClock|0,83.0,0.014770821
Up Clock @ waitClock|0,83.5,0.014936447
Up Clock @ waitClock|0,84.0,0.015102851
Up Clock @ waitClock|0,84.5,0.015270029
Up Clock @ waitClock|0,85.0,0.015437979
Up Clock @ waitClock|0,85.5,0.015606699
Up Clock @ waitClock|0,86.0,0.015776187
Up Clock @ waitClock|0,86.5,0.015946441
Up Clock @ waitClock|0,87.0,0.016117458
Up Clock @ waitClock|0,87.5,0.016289236
Up Clock @ waitClock|0,88.0,0.016461773
Up Clock @ waitClock|0,88.5,0.016635066
Up Clock @ waitClock|0,89.0,0.016809113
Up Clock @ waitClock|0,89.5,0.016983912
Up Clock @ waitClock|0,90.0,0.017159462
Up Clock @ waitClock|0,90.5,0.017335758
Up Clock @ waitClock|0,91.0,0.017512801
Up Clock @ waitClock|0,91.5,0.017690586
Up Clock @ waitClock|0,92.0,0.017869112
Up Clock @ waitClock|0,92.5,0.018048377
Up Clock @ waitClock|0,93.0,0.018228379
Up Clock @ waitClock|0,93.5,0.018409114
Up Clock @ waitClock|0,94.0,0.018590582
Up Clock @ waitClock|0,94.5,0.018772780
