initialRegeneration,time,Down + Detected + Rej > 0
Up Clock @ waitClock|0,0.00,0.000000000
Up Clock @ waitClock|0,0.25,0.000000149
Up Clock @ waitClock|0,0.50,0.000000619
Up Clock @ waitClock|0,0.75,0.000001391
Up Clock @ waitClock|0,1.00,0.000002468
Up Clock @ waitClock|0,1.25,0.000003846
Up Clock @ waitClock|0,1.50,0.000005520
Up Clock @ waitClock|0,1.75,0.000007486
Up Clock @ waitClock|0,2.00,0.000009737
Up Clock @ waitClock|0,2.25,0.000012267
Up Clock @ waitClock|0,2.50,0.000015070
Up Clock @ waitClock|0,2.75,0.000018140
Up Clock @ waitClock|0,3.00,0.000021468
Up Clock @ waitClock|0,3.25,0.000025048
Up Clock @ waitClock|0,3.50,0.000028874
Up Clock @ waitClock|0,3.75,0.000032937
Up Clock @ waitClock|0,4.00,0.000037230
Up Clock @ waitClock|0,4.25,0.000041747
Up Clock @ waitClock|0,4.50,0.000046479
Up Clock @ waitClock|0,4.75,0.000051421
Up Clock @ waitClock|0,5.00,0.000056566
Up Clock @ waitClock|0,5.25,0.000061905
Up Clock @ waitClock|0,5.50,0.000067433
Up Clock @ waitClock|0,5.75,0.000073144
Up Clock @ waitClock|0,6.00,0.000079030
Up Clock @ waitClock|0,6.25,0.000085085
Up Clock @ waitClock|0,6.50,0.000091303
Up Clock @ waitClock|0,6.75,0.000097679
Up Clock @ waitClock|0,7.00,0.000104207
Up Clock @ waitClock|0,7.25,0.000110880
Up Clock @ waitClock|0,7.50,0.000117693
Up Clock @ waitClock|0,7.75,0.000124642
Up Clock @ waitClock|0,8.00,0.000131720
Up Clock @ waitClock|0,8.25,0.000138923
Up Clock @ waitClock|0,8.50,0.000146246
Up Clock @ waitClock|0,8.75,0.000153685
Up Clock @ waitClock|0,9.00,0.000161234
Up Clock @ waitClock|0,9.25,0.000168889
Up Clock @ waitClock|0,9.50,0.000176647
Up Clock @ waitClock|0,9.75,0.000184502
Up Clock @ waitClock|0,10.00,0.000192452
Up Clock @ waitClock|0,10.25,0.000200491
Up Clock @ waitClock|0,10.50,0.000208617
Up Clock @ waitClock|0,10.75,0.000216826
Up Clock @ waitClock|0,11.00,0.000225113
Up Clock @ waitClock|0,11.25,0.000233477
Up Clock @ waitClock|0,11.50,0.000241914
Up Clock @ waitClock|0,11.75,0.000250420
Up Clock @ waitClock|0,12.00,0.000258993
Up Clock @ waitClock|0,12.25,0.000267630
Up Clock @ waitClock|0,12.50,0.000276327
Up Clock @ waitClock|0,12.75,0.000285083
Up Clock @ waitClock|0,13.00,0.000293894
Up Clock @ waitClock|0,13.25,0.000302758
Up Clock @ waitClock|0,13.50,0.000311673
Up Clock @ waitClock|0,13.75,0.000320637
Up Clock @ waitClock|0,14.00,0.000329646
Up Clock @ waitClock|0,14.25,0.000338700
Up Clock @ waitClock|0,14.50,0.000347795
Up Clock @ waitClock|0,14.75,0.000356930
Up Clock @ waitClock|0,15.00,0.000366103
Up Clock @ waitClock|0,15.25,0.000375311
Up Clock @ waitClock|0,15.50,0.000384554
Up Clock @ waitClock|0,15.75,0.000393830
Up Clock @ waitClock|0,16.00,0.000403136
Up Clock @ waitClock|0,16.25,0.000412471
Up Clock @ waitClock|0,16.50,0.000421834
Up Clock @ waitClock|0,16.75,0.000431223
Up Clock @ waitClock|0,17.00,0.000440637
Up Clock @ waitClock|0,17.25,0.000450074
Up Clock @ waitClock|0,17.50,0.000459533
Up Clock @ waitClock|0,17.75,0.000469013
Up Clock @ waitClock|0,18.00,0.000478512
Up Clock @ waitClock|0,18.25,0.000488029
Up Clock @ waitClock|0,18.50,0.000497563
Up Clock @ waitClock|0,18.75,0.000507113
Up Clock @ waitClock|0,19.00,0.000516678
Up Clock @ waitClock|0,19.25,0.000526257
Up Clock @ waitClock|0,19.50,0.000535848
Up Clock @ waitClock|0,19.75,0.000545452
Up Clock @ waitClock|0,20.00,0.000555067
Up Clock @ waitClock|0,20.25,0.000564691
Up Clock @ waitClock|0,20.50,0.000574325
Up Clock @ waitClock|0,20.75,0.000583967
Up Clock @ waitClock|0,21.00,0.000593617
Up Clock @ waitClock|0,21.25,0.000603274
Up Clock @ waitClock|0,21.50,0.000612936
Up Clock @ waitClock|0,21.75,0.000622605
Up Clock @ waitClock|0,22.00,0.000632278
Up Clock @ waitClock|0,22.25,0.000641955
Up Clock @ waitClock|0,22.50,0.000651635
Up Clock @ waitClock|0,22.75,0.000661319
Up Clock @ waitClock|0,23.00,0.000671004
Up Clock @ waitClock|0,23.25,0.000680691
Up Clock @ waitClock|0,23.50,0.000690380
Up Clock @ waitClock|0,23.75,0.000700069
Up Clock @ waitClock|0,24.00,0.000709758
Up Clock @ waitClock|0,24.25,0.000719447
Up Clock @ waitClock|0,24.50,0.000729135
Up Clock @ waitClock|0,24.75,0.000738822
Up Clock @ waitClock|0,25.00,0.000748507
Up Clock @ waitClock|0,25.25,0.000758190
Up Clock @ waitClock|0,25.50,0.000767871
Up Clock @ waitClock|0,25.75,0.000777548
Up Clock @ waitClock|0,26.00,0.000787223
Up Clock @ waitClock|0,26.25,0.000796894
Up Clock @ waitClock|0,26.50,0.000806561
Up Clock @ waitClock|0,26.75,0.000816223
Up Clock @ waitClock|0,27.00,0.000825881
Up Clock @ waitClock|0,27.25,0.000835535
Up Clock @ waitClock|0,27.50,0.000845183
Up Clock @ waitClock|0,27.75,0.000854825
Up Clock @ waitClock|0,28.00,0.000864462
Up Clock @ waitClock|0,28.25,0.000874093
Up Clock @ waitClock|0,28.50,0.000883718
Up Clock @ waitClock|0,28.75,0.000893336
Up Clock @ waitClock|0,29.00,0.000902947
Up Clock @ waitClock|0,29.25,0.000912552
Up Clock @ waitClock|0,29.50,0.000922149
Up Clock @ waitClock|0,29.75,0.000931740
Up Clock @ waitClock|0,30.00,0.000941322
Up Clock @ waitClock|0,30.25,0.000950897
Up Clock @ waitClock|0,30.50,0.000960464
Up Clock @ waitClock|0,30.75,0.000970023
Up Clock @ waitClock|0,31.00,0.000979574
Up Clock @ waitClock|0,31.25,0.000989116
Up Clock @ waitClock|0,31.50,0.000998650
Up Clock @ waitClock|0,31.75,0.001008175
Up Clock @ waitClock|0,32.00,0.001017692
Up Clock @ waitClock|0,32.25,0.001027199
Up Clock @ waitClock|0,32.50,0.001036697
Up Clock @ waitClock|0,32.75,0.001046186
Up Clock @ waitClock|0,33.00,0.001055666
Up Clock @ waitClock|0,33.25,0.001065136
Up Clock @ waitClock|0,33.50,0.001074597
Up Clock @ waitClock|0,33.75,0.001084048
Up Clock @ waitClock|0,34.00,0.001093489
Up Clock @ waitClock|0,34.25,0.001102921
Up Clock @ waitClock|0,34.50,0.001112342
Up Clock @ waitClock|0,34.75,0.001121754
Up Clock @ waitClock|0,35.00,0.001131155
Up Clock @ waitClock|0,35.25,0.001140546
Up Clock @ waitClock|0,35.50,0.001149927
Up Clock @ waitClock|0,35.75,0.001159297
Up Clock @ waitClock|0,36.00,0.001168657
Up Clock @ waitClock|0,36.25,0.001178007
Up Clock @ waitClock|0,36.50,0.001187346
Up Clock @ waitClock|0,36.75,0.001196674
Up Clock @ waitClock|0,37.00,0.001205992
Up Clock @ waitClock|0,37.25,0.001215299
Up Clock @ waitClock|0,37.50,0.001224595
Up Clock @ waitClock|0,37.75,0.001233881
Up Clock @ waitClock|0,38.00,0.001243155
Up Clock @ waitClock|0,38.25,0.001252419
Up Clock @ waitClock|0,38.50,0.001261671
Up Clock @ waitClock|0,38.75,0.001270913
Up Clock @ waitClock|0,39.00,0.001280143
Up Clock @ waitClock|0,39.25,0.001289363
Up Clock @ waitClock|0,39.50,0.001298571
Up Clock @ waitClock|0,39.75,0.001307768
Up Clock @ waitClock|0,40.00,0.001316954
Up Clock @ waitClock|0,40.25,0.001326129
Up Clock @ waitClock|0,40.50,0.001335293
Up Clock @ waitClock|0,40.75,0.001344445
Up Clock @ waitClock|0,41.00,0.001353586
Up Clock @ waitClock|0,41.25,0.001362715
Up Clock @ waitClock|0,41.50,0.001371834
Up Clock @ waitClock|0,41.75,0.001380941
Up Clock @ waitClock|0,42.00,0.001390036
Up Clock @ waitClock|0,42.25,0.001399120
Up Clock @ waitClock|0,42.50,0.001408193
Up Clock @ waitClock|0,42.75,0.001417255
Up Clock @ waitClock|0,43.00,0.001426304
Up Clock @ waitClock|0,43.25,0.001435343
Up Clock @ waitClock|0,43.50,0.001444370
