initialRegeneration,time,Down + Detected + Rej > 0
Up Clock @ waitClock|0,0.00,0.000000000
Up Clock @ waitClock|0,0.25,0.000000019
Up Clock @ waitClock|0,0.50,0.000000115
Up Clock @ waitClock|0,0.75,0.000000366
Up Clock @ waitClock|0,1.00,0.000000848
Up Clock @ waitClock|0,1.25,0.000001638
Up Clock @ waitClock|0,1.50,0.000002809
Up Clock @ waitClock|0,1.75,0.000004434
Up Clock @ waitClock|0,2.00,0.000006587
Up Clock @ waitClock|0,2.25,0.000009338
Up Clock @ waitClock|0,2.50,0.000012755
Up Clock @ waitClock|0,2.75,0.000016906
Up Clock @ waitClock|0,3.00,0.000021857
Up Clock @ waitClock|0,3.25,0.000027672
Up Clock @ waitClock|0,3.50,0.000034412
Up Clock @ waitClock|0,3.75,0.000042138
Up Clock @ waitClock|0,4.00,0.000050909
Up Clock @ waitClock|0,4.25,0.000060781
Up Clock @ waitClock|0,4.50,0.000071809
Up Clock @ waitClock|0,4.75,0.000084047
Up Clock @ waitClock|0,5.00,0.000097545
Up Clock @ waitClock|0,5.25,0.000112354
Up Clock @ waitClock|0,5.50,0.000128521
Up Clock @ waitClock|0,5.75,0.000146093
Up Clock @ waitClock|0,6.00,0.000165115
Up Clock @ waitClock|0,6.25,0.000185629
Up Clock @ waitClock|0,6.50,0.000207678
Up Clock @ waitClock|0,6.75,0.000231301
Up Clock @ waitClock|0,7.00,0.000256536
Up Clock @ waitClock|0,7.25,0.000283422
Up Clock @ waitClock|0,7.50,0.000311994
Up Clock @ waitClock|0,7.75,0.000342286
Up Clock @ waitClock|0,8.00,0.000374331
Up Clock @ waitClock|0,8.25,0.000408161
Up Clock @ waitClock|0,8.50,0.000443808
Up Clock @ waitClock|0,8.75,0.000481299
Up Clock @ waitClock|0,9.00,0.000520664
Up Clock @ waitClock|0,9.25,0.000561929
Up Clock @ waitClock|0,9.50,0.000605121
Up Clock @ waitClock|0,9.75,0.000650265
Up Clock @ waitClock|0,10.00,0.000697384
Up Clock @ waitClock|0,10.25,0.000746502
Up Clock @ waitClock|0,10.50,0.000797641
Up Clock @ waitClock|0,10.75,0.000850821
Up Clock @ waitClock|0,11.00,0.000906063
Up Clock @ waitClock|0,11.25,0.000963387
Up Clock @ waitClock|0,11.50,0.001022811
Up Clock @ waitClock|0,11.75,0.001084353
Up Clock @ waitClock|0,12.00,0.001148030
Up Clock @ waitClock|0,12.25,0.001213857
Up Clock @ waitClock|0,12.50,0.001281852
Up Clock @ waitClock|0,12.75,0.001352028
Up Clock @ waitClock|0,13.00,0.001424400
Up Clock @ waitClock|0,13.25,0.001498982
Up Clock @ waitClock|0,13.50,0.001575786
Up Clock @ waitClock|0,13.75,0.001654825
Up Clock @ waitClock|0,14.00,0.001736110
Up Clock @ waitClock|0,14.25,0.001819653
Up Clock @ waitClock|0,14.50,0.001905465
Up Clock @ waitClock|0,14.75,0.001993556
Up Clock @ waitClock|0,15.00,0.002083935
Up Clock @ waitClock|0,15.25,0.002176611
Up Clock @ waitClock|0,15.50,0.002271595
Up Clock @ waitClock|0,15.75,0.002368893
Up Clock @ waitClock|0,16.00,0.002468513
Up Clock @ waitClock|0,16.25,0.002570464
Up Clock @ waitClock|0,16.50,0.002674752
Up Clock @ waitClock|0,16.75,0.002781385
Up Clock @ waitClock|0,17.00,0.002890367
Up Clock @ waitClock|0,17.25,0.003001706
Up Clock @ waitClock|0,17.50,0.003115407
Up Clock @ waitClock|0,17.75,0.003231475
Up Clock @ waitClock|0,18.00,0.003349916
Up Clock @ waitClock|0,18.25,0.003470733
Up Clock @ waitClock|0,18.50,0.003593932
Up Clock @ waitClock|0,18.75,0.003719517
Up Clock @ waitClock|0,19.00,0.003847491
Up Clock @ waitClock|0,19.25,0.003977857
Up Clock @ waitClock|0,19.50,0.004110621
Up Clock @ waitClock|0,19.75,0.004245783
Up Clock @ waitClock|0,20.00,0.004383348
Up Clock @ waitClock|0,20.25,0.004523318
Up Clock @ waitClock|0,20.50,0.004665695
Up Clock @ waitClock|0,20.75,0.004810481
Up Clock @ waitClock|0,21.00,0.004957679
Up Clock @ waitClock|0,21.25,0.005107290
Up Clock @ waitClock|0,21.50,0.005259317
Up Clock @ waitClock|0,21.75,0.005413759
Up Clock @ waitClock|0,22.00,0.005570620
Up Clock @ waitClock|0,22.25,0.005729899
Up Clock @ waitClock|0,22.50,0.005891597
Up Clock @ waitClock|0,22.75,0.006055717
Up Clock @ waitClock|0,23.00,0.006222257
Up Clock @ waitClock|0,23.25,0.006391219
Up Clock @ waitClock|0,23.50,0.006562603
Up Clock @ waitClock|0,23.75,0.006736409
Up Clock @ waitClock|0,24.00,0.006912637
Up Clock @ waitClock|0,24.25,0.007091288
Up Clock @ waitClock|0,24.50,0.007272361
Up Clock @ waitClock|0,24.75,0.007455855
Up Clock @ waitClock|0,25.00,0.007641772
Up Clock @ waitClock|0,25.25,0.007830109
Up Clock @ waitClock|0,25.50,0.008020866
Up Clock @ waitClock|0,25.75,0.008214044
Up Clock @ waitClock|0,26.00,0.008409640
Up Clock @ waitClock|0,26.25,0.008607655
Up Clock @ waitClock|0,26.50,0.008808086
Up Clock @ waitClock|0,26.75,0.009010934
Up Clock @ waitClock|0,27.00,0.009216197
Up Clock @ waitClock|0,27.25,0.009423874
Up Clock @ waitClock|0,27.50,0.009633964
Up Clock @ waitClock|0,27.75,0.009846465
Up Clock @ waitClock|0,28.00,0.010061376
Up Clock @ waitClock|0,28.25,0.010278695
Up Clock @ waitClock|0,28.50,0.010498422
Up Clock @ waitClock|0,28.75,0.010720553
Up Clock @ waitClock|0,29.00,0.010945089
Up Clock @ waitClock|0,29.25,0.011172026
Up Clock @ waitClock|0,29.50,0.011401364
Up Clock @ waitClock|0,29.75,0.011633100
Up Clock @ waitClock|0,30.00,0.011867233
Up Clock @ waitClock|0,30.25,0.012103760
Up Clock @ waitClock|0,30.50,0.012342680
Up Clock @ waitClock|0,30.75,0.012583991
Up Clock @ waitClock|0,31.00,0.012827691
Up Clock @ waitClock|0,31.25,0.013073777
Up Clock @ waitClock|0,31.50,0.013322248
Up Clock @ waitClock|0,31.75,0.013573101
Up Clock @ waitClock|0,32.00,0.013826334
Up Clock @ waitClock|0,32.25,0.014081946
Up Clock @ waitClock|0,32.50,0.014339933
Up Clock @ waitClock|0,32.75,0.014600293
Up Clock @ waitClock|0,33.00,0.014863025
Up Clock @ waitClock|0,33.25,0.015128125
Up Clock @ waitClock|0,33.50,0.015395591
Up Clock @ waitClock|0,33.75,0.015665422
Up Clock @ waitClock|0,34.00,0.015937614
Up Clock @ waitClock|0,34.25,0.016212165
Up Clock @ waitClock|0,34.50,0.016489073
Up Clock @ waitClock|0,34.75,0.016768335
Up Clock @ waitClock|0,35.00,0.017049949
Up Clock @ waitClock|0,35.25,0.017333911
Up Clock @ waitClock|0,35.50,0.017620220
Up Clock @ waitClock|0,35.75,0.017908873
Up Clock @ waitClock|0,36.00,0.018199868
Up Clock @ waitClock|0,36.25,0.018493201
Up Clock @ waitClock|0,36.50,0.018788870
Up Clock @ waitClock|0,36.75,0.019086872
Up Clock @ waitClock|0,37.00,0.019387206
Up Clock @ waitClock|0,37.25,0.019689867
Up Clock @ waitClock|0,37.50,0.019994854
Up Clock @ waitClock|0,37.75,0.020302163
Up Clock @ waitClock|0,38.00,0.020611793
Up Clock @ waitClock|0,38.25,0.020923739
Up Clock @ waitClock|0,38.50,0.021238001
Up Clock @ waitClock|0,38.75,0.021554574
Up Clock @ waitClock|0,39.00,0.021873456
Up Clock @ waitClock|0,39.25,0.022194644
Up Clock @ waitClock|0,39.50,0.022518136
Up Clock @ waitClock|0,39.75,0.022843928
Up Clock @ waitClock|0,40.00,0.023172018
Up Clock @ waitClock|0,40.25,0.023502404
Up Clock @ waitClock|0,40.50,0.023835081
Up Clock @ waitClock|0,40.75,0.024170049
Up Clock @ waitClock|0,41.00,0.024507302
Up Clock @ waitClock|0,41.25,0.024846840
Up Clock @ waitClock|0,41.50,0.025188659
Up Clock @ waitClock|0,41.75,0.025532756
Up Clock @ waitClock|0,42.00,0.025879128
Up Clock @ waitClock|0,42.25,0.026227772
Up Clock @ waitClock|0,42.50,0.026578687
Up Clock @ waitClock|0,42.75,0.026931868
Up Clock @ waitClock|0,43.00,0.027287312
Up Clock @ waitClock|0,43.25,0.027645018
Up Clock @ waitClock|0,43.50,0.028004982
Up Clock @ waitClock|0,43.75,0.028367202
Up Clock @ waitClock|0,44.00,0.028731674
Up Clock @ waitClock|0,44.25,0.029098395
Up Clock @ waitClock|0,44.50,0.029467363
Up Clock @ waitClock|0,44.75,0.029838575
Up Clock @ waitClock|0,45.00,0.030212028
Up Clock @ waitClock|0,45.25,0.030587718
Up Clock @ waitClock|0,45.50,0.030965644
Up Clock @ waitClock|0,45.75,0.031345803
Up Clock @ waitClock|0,46.00,0.031728190
Up Clock @ waitClock|0,46.25,0.032112804
Up Clock @ waitClock|0,46.50,0.032499642
Up Clock @ waitClock|0,46.75,0.032888701
Up Clock @ waitClock|0,47.00,0.033279977
Up Clock @ waitClock|0,47.25,0.033673468
Up Clock @ waitClock|0,47.50,0.034069172
Up Clock @ waitClock|0,47.75,0.034467084
Up Clock @ waitClock|0,48.00,0.034867203
Up Clock @ waitClock|0,48.25,0.035269525
Up Clock @ waitClock|0,48.50,0.035674048
Up Clock @ waitClock|0,48.75,0.036080768
Up Clock @ waitClock|0,49.00,0.036489683
Up Clock @ waitClock|0,49.25,0.036900790
Up Clock @ waitClock|0,49.50,0.037314086
Up Clock @ waitClock|0,49.75,0.037729569
Up Clock @ waitClock|0,50.00,0.038147234
Up Clock @ waitClock|0,50.25,0.038567080
Up Clock @ waitClock|0,50.50,0.038989103
Up Clock @ waitClock|0,50.75,0.039413300
Up Clock @ waitClock|0,51.00,0.039839670
Up Clock @ waitClock|0,51.25,0.040268208
Up Clock @ waitClock|0,51.50,0.040698913
Up Clock @ waitClock|0,51.75,0.041131780
Up Clock @ waitClock|0,52.00,0.041566808
Up Clock @ waitClock|0,52.25,0.042003993
Up Clock @ waitClock|0,52.50,0.042443332
Up Clock @ waitClock|0,52.75,0.042884823
Up Clock @ waitClock|0,53.00,0.043328463
Up Clock @ waitClock|0,53.25,0.043774249
